id,paragraph
11,"The critical requirement is that the inflation rate appearing in the central bank’s objective function must be ph and not the inflation rate in consumer prices pc . If pc is the relevant objective of the central bank (and most inflation-targeting central banks in small open economies define their targets in terms of consumer price inflation), then (9.93) and (9.92) are not su‰cient to determine either optimal policy or the economy’s equilibrium. Thus, an important issue for the analysis of monetary policy in the context of an open economy is determining the price index that is the appropriate objective of policy."
12,"As demonstrated in the previous section, the analysis of optimal monetary policy in the small open economy would be equivalent to that in the closed economy if the central bank’s objectives were given by (9.95). In the absence of cost shocks to the inflation equation for domestic goods prices, optimal policy would involve stabilizing the domestic price index. The basic intuition for such a policy carries over from the case of the closed economy. If tax subsidies have dealt with the distortions associated with monopolistic competition, then the role of monetary policy should be to eliminate the distortions created by sticky prices. The central bank can eliminate these distortions by stabilizing prices, and since the sticky prices are the prices of domestically produced goods, the optimal policy would stabilize domestic prices."
13,"Unfortunately, as Galı ́ and Monacelli (2005) discussed, this intuition is not correct in general. Even if the distortion arising from the markup is o¤set by fiscal subsidies, there remains an additional factor present in the open-economy context that leads to a distortion and implies the flexible-price equilibrium is not fully e‰cient. Because foreign-produced and domestically produced goods are imperfect substitutes, the central bank faces an incentive to a¤ect the terms of trade. This is welfare-improving and would cause the optimal policy to deviate from price stability."
14,"The isomporphism between the open and closed versions of the basic new Keynesian model is a consequence of continuing to incorporate only a single nominal rigidity. Prices were assumed to be sticky, but nominal wages were assumed to be flexible. In addition, only the prices of domestically produced goods were taken to be sticky. The home country prices of foreign-produced goods were taken to be perfectly flexible; they moved one-for-one with the nominal exchange rate (see (9.67))."
15,"t modification to the small open economy. The critical requirement is that the inflation rate appearing in the central bank’s objective function must be ph and not the inflation rate in consumer prices pc. If pc is the relevant objective of the central bank (and most inflation-targeting central banks in small open economies define their targets in terms of consumer price inflation), then (9.93) and (9.92) are not su‰cient to determine either optimal policy or the economy’s equilibrium. Thus, an important issue for the analysis of monetary policy in the context of an open economy is determining the price index that is the appropriate objective of policy."
16,"Optimal Policy in the Small Open Economy As demonstrated in the previous section, the analysis of optimal monetary policy in the small open economy would be equivalent to that in the closed economy if the central bank’s objectives were given by (9.95). In the absence of cost shocks to the inflation equation for domestic goods prices, optimal policy would involve stabilizing the domestic price index. The basic intuition for such a policy carries over from the case of the closed economy. If tax subsidies have dealt with the distortions associated with monopolistic competition, then the role of monetary policy should be to eliminate the distortions created by sticky prices. The central bank can eliminate these distortions by stabilizing prices, and since the sticky prices are the prices of domestically produced goods, the optimal policy would stabilize domestic prices. Unfortunately, as Galı ́ and Monacelli (2005) discussed, this intuition is not correct in general. Even if the distortion arising from the markup is o¤set by fiscal subsidies, there remains an additional factor present in the open-economy context that leads to a distortion and implies the flexible-price equilibrium is not fully e‰cient. Because foreign-produced and domestically produced goods are imperfect substitutes, the central bank faces an incentive to a¤ect the terms of trade. This is welfare-improving and would cause the optimal policy to deviate from price stability."
17,"9.5.3 Imperfect Pass-Through The isomporphism between the open and closed versions of the basic new Keynesian model is a consequence of continuing to incorporate only a single nominal rigidity. Prices were assumed to be sticky, but nominal wages were assumed to be flexible. In addition, only the prices of domestically produced goods were taken to be sticky. The home country prices of foreign-produced goods were taken to be perfectly flexible; they moved one-for-one with the nominal exchange rate (see (9.67)). Adolfson (2001), Corsetti and Presenti (2002), and Monacelli (2005) provided examples of models that allow for incomplete pass-through."
18,"When pass-through is incomplete, the law of one price no longer holds. The law of one price allows the domestic currency price of foreign goods, p f t , to be expressed as st þ p ̃ t , where st is the nominal exchange rate and p ̃ t is the foreign currency price of foreign goods (all expressed as percentage deviations from their steady-state values). The terms of trade are then equal to st þ p ̃ t ph t . With incomplete pass-though, however, p f t and st þ p ̃ t can di¤er. Following Monacelli (2005), the real exchange rate qt can be written as qt 1⁄4 st þ p ̃ t pc t 1⁄4 ct þ ð1 gÞdt; where ct 1⁄4 st þ p ̃ t p f t measures the deviation from the law of one price. In the model of the previous section, the law of one price held, so ct was identically equal to zero. Suppose pass-through is incomplete because of nominal rigidity in the price of imports, with only a fraction of importers adjusting their price each period, as in a standard Calvo-type model of price adjustment. Then the variable ct represents the marginal cost of importers, and the rate of inflation in the average domestic currency price of foreign imports takes the form p f t 1⁄4 bEtp f tþ1 þ k f ct; where p f t 1⁄4 p f t p f t1 and the parameter k f depends on the fraction of import prices that adjust each period."
19,"27. See Corsetti and Presenti (2001). Benigno and Benigno (2003) considered this issue in a two-country model. 28. This uses (9.70), which defines the consumer price index as ð1 gÞph t þ gp f t and the definition of the terms of trade, dt 1⁄4 p f t ph t . 442 9 Money and the Open Economy Letting zo t denote the flexible-price equilibrium value of a variable zt, Monacelli (2005) showed that with imperfect pass-through, the output gap can be written as xt 1⁄4 1 þ w s ðdt do t Þ þ 1 þ gðsa 1Þ s ðct co t Þ; where w 1⁄4 gðsa 1Þð2 gÞ as before. The real marginal cost of domestic firms can then be expressed as mct mco t 1⁄4 s 1 þ w þ h ðxt þ 1 1 þ gðsa 1Þ 1 þ w ðct co t Þ: Inflation in domestic producer prices is equal to ph t 1⁄4 bEtph tþ1 þ kðmct mco t Þ: Thus, deviations from the law of one price, as measured by ct co t , directly a¤ect inflation through their impact on marginal cost. Imperfect pass-through represents a second nominal rigidity when combined with the assumption of sticky prices. Not surprisingly, therefore, it introduces policy trade-o¤s, much as the addition of sticky wages did in the basic new Keynesian model of chapter 8. Both the output gap and deviations from the law of one price a¤ect real marginal cost and, as a result, inflation. Stabilizing inflation in the face of a movement in ct co t requires that the output gap be allowed to fluctuate; stabilizing the output gap in the face of a movement in ct co t requires that inflation fluctuate. With two sources of nominal rigidity—sticky prices and imperfect passthrough—the central bank cannot undo the e¤ects of both distortions with a single policy instrument."
20,"9.6 Summary This chapter has reviewed various models that are useful for studying aspects of open-economy monetary economics. A two-country model whose equilibrium conditions were consistent with optimizing agents was presented. This model, based on the work of Obstfeld and Rogo¤, preserved the classical dichotomy between real and monetary factors when prices and wages are assumed to be perfectly flexible. In this case, the price level and the nominal exchange rate could be expressed simply in terms of the current and expected future paths of the nominal money supplies in the two countries. Two primary lessons are that new channels by which monetary factors a¤ect the economy are present in an open economy, and the choice of exchange rate regime has important implications for the role of monetary policy. With sticky nominal wages, monetary factors have important short-run e¤ects on the real exchange rate. Exchange rate movements alter the relative price of the domestic good and the foreign good, a¤ecting aggregate demand and supply. In addition, consumer prices, because they are indices of domestic currency prices of domestically produced and foreign-produced goods, respond to exchange rate movements. The impact of exchange rate movements on consumer price inflation suggests that monetary policy may have more rapid e¤ects on inflation in more open economies."
21,"Unlike the analysis of the closed economy, the Obstfeld-Rogo¤ model implies that monetary-induced output movements would have persistent real e¤ects by altering the distribution of wealth between economies. In general, standard open-economy frameworks used for policy analysis assume that the real e¤ects of monetary policy arise only in the short run and are due to nominal rigidities. Over time, as wages and prices adjust, real output, real interest rates, and the real exchange rate return to equilibrium levels that are independent of monetary policy. This long-run neutrality means that these models, like their closed-economy counterparts, imply that the longrun e¤ects of monetary policy fall on prices, inflation, nominal interest rates, and the nominal exchange rate. In the short run, however, monetary policy can have important e¤ects on the manner in which real output and the real exchange rate fluctuate around their longer-run equilibrium values."
22,"in the closed economy. As with models of the closed economy, empirical work with DSGE open-economy models such as Adolfson, Lasee ́n, Linde ́, and Villani (2007a; 2008) incorporate multiple sources of nominal (and real) frictions into the basic model structure reviewed in this chapter."
23,9.7 Appendix 9.7.1 The Obstfeld-Rogo¤ Model This appendix provides a derivation of some of the components of the ObstfeldRogo¤ (1995; 1996) model.
