id,paragraph
11,".S.
data, and, as the figure shows, an unexpected, permanent increase in the nominal
money supply produces a rise in output with a slow adjustment back to the baseline,
mirrored by a gradual rise in the price level. Though the model assumes that prices
are set for only two periods, the money shock leads to a persistent long-lasting e¤ect
on output with this value of g.
Chari, Kehoe, and McGrattan assumed that employment must be consistent with
household labor supply choices, and they showed that g is a function of the parameters of the representative agent’s utility function. They argued that a very high labor
supply elasticity is required to obtain a value of g on the order of 0:05. With a low
labor supply elasticity, as seems more plausible, g will be greater than or equal to 1.
If g 1⁄4 1, a 1⁄4 0 and the figure suggests the Taylor model is not capable of capturing
realistic adjustment to monetary shocks. Ascari (2000) reached similar conclusions in
a model that is similar to the framework in Chari, Kehoe, and McGrattan (2000) but
that follows Taylor’s original work in making wages sticky rather than prices. However, rather than drawing the implication that staggered price (or wage) adjustment
is unimportant for price dynamics, the assumption that observed employment is consistent with the labor supply behavior implied by the model of the household can be
questioned. Models that interpret observed employment as tracing out a labor supply
function typically have di‰culty matching other aspects of labor market behavior
(Christiano and Eichenbaum 1992b)."
12,"Calvo’s Model
An alternative model of staggered price adjustment is due to Calvo (1983). He
assumed that firms adjust their prices infrequently, and that opportunities to adjust
arrive as an exogenous Poisson process. Each period, there is a constant probability
1 o that the firm can adjust its price; the expected time between price adjustments
is 1=ð1 oÞ.22 Because these adjustment opportunities occur randomly, the interval
between price changes for an individual firm is a random variable.
The popularity of the Calvo specification is due, in part, to its tractability. This
arises from two aspects of the model. First, all firms that adjust their price at time t
set the same prices. And since the firms that do not adjust represent a random sample
of all firms, the average price of the firms that do not adjust is simply Pt1, last period’s average price across all firms. Thus, rather than needing to keep track of the
prices of firms that do not adjust, one need only know the average price level in the
previous period."
13,"oduction and (6.21), the demand curve faced
by the individual firm, has been used. All adjusting firms are the same, so each will
choose the same price to maximize profits subject to the assumed process for determining when the firm will next be able to adjust. Let P
t denote the optimal price. If
only the terms in (6.33) involving the price set at time t are written out, they are
1⁄2P
t PtVt Pt
P
t
1=ð1qÞ
Yt þ obEt1⁄2P
t Ptþ1Vtþ1 Ptþ1
P
t
1=ð1qÞ
Ytþ1
þ o2
b2
Et1⁄2P
t Ptþ2Vtþ2 Ptþ2
P
t
1=ð1qÞ
Ytþ2 þ ;
22. For a firm that can adjust its price, the expected number of periods before adjusting again is one with
probability 1 o, two with probability oð1 oÞ, three with probability o2ð1 oÞ, etc. Hence, the
expected duration between price changes will be
ð1 oÞ þ 2oð1 oÞ þ 3o2ð1 oÞþ 1⁄4 1
1 o :"
14,"6.2 Sticky Prices and Wages 241
or
Xy
j1⁄40
oi
bi
Et1⁄2P
t PtþjVtþj Ptþj
P
t
1=ð1qÞ
Ytþj;
since oi is the probability that the firm has not adjusted after i periods so that the
price set at t still holds in t þ i. Thus, the first-order condition for the optimal choice
of P
t requires that
q
1 q
1⁄4 0: ð6:34Þ
(6.34) can be rearranged to yield
P
t
Pt
1⁄4 1
q
Et
Py
i1⁄40 oi
bi
Vtþi
Ptþi
Pt
1=ð1qÞ
Et
Py
i1⁄40 oi
bi Ptþi
Pt
q=ð1qÞ : ð6:35Þ"
15,"To interpret (6.35), note that if prices are perfectly flexible ðo 1⁄4 0Þ, then
P
t
Pt
1⁄4 1
q
Vt;
and the firm desires to set its real price as a constant markup over real marginal cost.
Since all firms set the same price, P
t 1⁄4 Pt in an equilibrium with flexible prices and
real marginal cost is equal to q. When o > 0 so that not all firms adjust each
period, a firm that can adjust will take into account expected future marginal costs
when setting its price. The more rigid prices are (the larger is o), the more pricing
decisions are based on expected future marginal costs since firms expect more time to
pass before having another opportunity to adjust."
16,"With a large number of firms, a fraction 1 o will actually adjust their price each
period, and the aggregate average price level can be expressed as a weighted average
of the prices set by those firms that adjust and the average price of the firms that do
not adjust. The latter, as previously noted, is Pt1.
The Calvo model of sticky prices is commonly employed in the new Keynesian
models that have come to dominate monetary policy analysis; these models form
the subject of chapter 8. The chapter 8 appendix shows that the Calvo model, when
approximated around a zero average inflation steady-state equilibrium, yields an expression for aggregate inflation of the form
pt 1⁄4 bEtptþ1 þ kv^t; ð6:36Þ"
17,"36) is called the new Keynesian Phillips curve.
Comparing this to the inflation equation from Taylor’s model, (6.17), shows them
to be quite similar. Current inflation depends on expectations of future inflation and
on current output. One di¤erence is that in deriving an inflation equation based on
Calvo’s specification, expected future inflation has a coe‰cient equal to the discount
factor b < 1. In deriving an expression for inflation using Taylor’s specification, however, discounting was ignored in (6.15), the equation giving the value of the contract
wage."
18,"A further di¤erence between the Taylor model and the Calvo model was highlighted by Kiley (2002). He showed that Taylor-type staggered adjustment models
display less persistence than the Calvo-type partial adjustment model when both are
calibrated to produce the same average frequency of price changes. Under the Taylor
model, for example, suppose contracts are negotiated every two periods. The average
frequency of wage changes is one-half—half of all wages adjust each period—and no
wage remains fixed for more than two periods. In contrast, suppose o 1⁄4 1=2 in the
Calvo model. The expected time between price changes is two periods, so on average,
prices are adjusted every two periods. However, many prices will remain fixed for
more than two periods. For instance, o3 1⁄4 0:125 of all prices remain fixed for at
least three periods. In general, the Calvo model implies that there is a tail of the
distribution of prices that consists of prices that have remained fixed for many periods,
whereas the Taylor model implies that no wages remain fixed for longer than the
duration of the longest contract."
19,"One attractive aspect of Calvo’s model is that it shows how the coe‰cient on output in the inflation equation depends on the frequency with which prices are adjusted.
A rise in o, which means that the average time between price changes for an individual firm increases, causes k in (8.17) to decrease. Output movements have a smaller
impact on current inflation, holding expected future inflation constant. Because opportunities to adjust prices occur less often, current demand conditions become less
important."
20,"6.2.5 State-Dependent Pricing (SDP) Models
The Taylor and Calvo models assumed that pricing decisions were time-dependent.
Recent research on nominal price adjustment has stressed the implications of statedependent pricing (SDP) models of price adjustment. In contrast to the TDP models
of Taylor or Calvo, the firms that adjust prices in a given period are not a random
sample of all firms. Instead, the firms that choose to adjust will be those for whom
adjustment is most profitable. The implications of this important di¤erence can be
illustrated through a simple example."
21,"that conditional on adjusting, firms
would choose a price of 4. If firms are chosen at random to adjust, half the firms
with prices equal to 1 and 3 will set their price at 4, while the other half will not adjust. The aggregate price level will now be 0:25 1⁄4 1 þ 0:25 1⁄4 3 þ 0:5 1⁄4 4 1⁄4 3. Real
money balances rise to 4=3 1⁄4 1:33. Now instead of choosing the firms that adjust
randomly, suppose it is the firms furthest from the optimal price (4, in this example)
that adjust. If there is a small fixed cost of adjusting, all firms with a price of 1 might
find it optimal to adjust to 4 while none of the firms with a price of 3 would adjust.
The aggregate average price would then be 0:5 1⁄4 3 þ 0:5 1⁄4 4 1⁄4 3:5 and real money
balances only rise to 4=3:5 1⁄4 1:14. This example emphasizes how the e¤ects of a
change in the nominal money supply on the real supply of money can depend critically on whether firms adjust at random, as in the Calvo specification, or based on
how far the firm’s current price is from the optimal price. The fact that the firms
that adjust are more likely to be those furthest from their desired price is called the
selection e¤ect by Golosov and Lucas (2007). This e¤ect acts to make the aggregate
price level more flexible than might be suggested by simply looking at the fraction of
firms that change price."
22,"SDP models allow price behavior to be influenced by an intensive and an extensive
margin: after a large shock, those firms that adjust will make, on average, bigger
adjustments (this is the intensive margin), and more firms will adjust (this is the
extensive margin). A number of papers beginning in the 1970s examined the implications of state-dependent pricing models, but the focus here is on the recent generation
of SDP models."
23,"As noted earlier, SDP models are generally less tractable than TDP models, thus
accounting for their less frequent use. And prior to the availability of microeconomic
23. Caplin and Spulber (1987) were one of the first to demonstrate how the dynamic response of output to
money would di¤er under SDP compared to TDP. They showed that SDP could restore monetary neutrality even in the presence of menu costs. Their model setup was similar to models used in transportation economics to address the following question: If adding tra‰c to a road increases wear and tear on the road,
does average road quality decline with an increase in tra‰c? If road repairs are done on a fixed schedule (a
time-dependent strategy), the answer is yes. If repair work is state-dependent, then an increase in tra‰c
leads to more frequent scheduling of repair work and average quality remains unchanged."
24,"24. Dotsey and King (2005) provided an overview of the aggregate implications of some of the earlier SDP
models. Caballero and Engle (2007) argued that it is the presence of an extensive margin, not the selection
e¤ect, that accounts for the greater flexibility of the aggregate price level in SDP models."
