Date,Percent,SimScoreIndex,Cutoff,NodeCount,RelCount,Sum,Change_rate
202205,Sim_6%,43,0.6837905469054846,443,565,1008,186.0
202205,Sim_7%,43,0.6809408178467761,479,604,1083,75.0
202205,Sim_8%,43,0.6773307082221657,518,652,1170,87.0
202205,Sim_9%,43,0.6738727699183912,554,689,1243,73.0
202205,Sim_10%,43,0.6706847207886367,599,757,1356,113.0
202205,Sim_11%,43,0.6681151246382427,632,806,1438,82.0
202205,Sim_12%,43,0.664953905921927,678,875,1553,115.0
202205,Sim_13%,43,0.6617322837881249,732,955,1687,134.0
202205,Sim_14%,43,0.6598904150465064,771,1001,1772,85.0
202205,Sim_15%,43,0.6571536209536355,807,1068,1875,103.0
202205,Sim_16%,43,0.6552479651391903,854,1133,1987,112.0
202205,Sim_17%,43,0.6538719486164802,895,1182,2077,90.0
202205,Sim_18%,43,0.6526931726556913,923,1214,2137,60.0
202205,Sim_19%,43,0.6511398845154122,962,1257,2219,82.0
202205,Sim_20%,43,0.6480373958556688,984,1279,2263,44.0
202206,Sim_5%,44,0.6732407245201475,268,335,603,0.0
202206,Sim_6%,44,0.6700432795153095,295,371,666,63.0
202206,Sim_7%,44,0.6676876662065013,347,427,774,108.0
202206,Sim_8%,44,0.6646276687398848,363,452,815,41.0
202206,Sim_9%,44,0.6614774766427932,389,489,878,63.0
202206,Sim_10%,44,0.657226534185988,411,520,931,53.0
202206,Sim_11%,44,0.6547764332666087,442,557,999,68.0
202206,Sim_12%,44,0.6520970631800702,462,579,1041,42.0
202206,Sim_13%,44,0.6494424884642123,477,598,1075,34.0
202206,Sim_14%,44,0.6471462723915024,532,667,1199,124.0
202206,Sim_15%,44,0.6453900790322172,562,706,1268,69.0
202206,Sim_16%,44,0.6439709986588876,593,752,1345,77.0
202206,Sim_17%,44,0.64212736603302,623,803,1426,81.0
202206,Sim_18%,44,0.6401279292349756,647,828,1475,49.0
202206,Sim_19%,44,0.638134613133817,660,840,1500,25.0
202206,Sim_20%,44,0.635851427394502,689,876,1565,65.0
202207,Sim_5%,45,0.6669931370869961,167,251,418,0.0
202207,Sim_6%,45,0.6631337050663414,197,288,485,67.0
202207,Sim_7%,45,0.6589234792188927,199,291,490,5.0
202207,Sim_8%,45,0.6567159722276522,221,317,538,48.0
202207,Sim_9%,45,0.6543350307231002,244,349,593,55.0
202207,Sim_10%,45,0.6519845194966358,248,355,603,10.0
202207,Sim_11%,45,0.6489000064295888,268,377,645,42.0
202207,Sim_12%,45,0.6469816307840978,281,408,689,44.0
202207,Sim_13%,45,0.6440894128043302,300,445,745,56.0
202207,Sim_14%,45,0.6419337480475431,312,460,772,27.0
202207,Sim_15%,45,0.6395972406686964,329,480,809,37.0
202207,Sim_16%,45,0.6381676000343877,345,497,842,33.0
202207,Sim_17%,45,0.6358355743085382,357,533,890,48.0
202207,Sim_18%,45,0.6341648685797281,386,588,974,84.0
202207,Sim_19%,45,0.6323906849235879,404,608,1012,38.0
202207,Sim_20%,45,0.631448333020426,413,618,1031,19.0
202209,Sim_5%,46,0.6683192531008,140,182,322,0.0
202209,Sim_6%,46,0.6643535993423932,153,198,351,29.0
202209,Sim_7%,46,0.6619955630521429,166,213,379,28.0
202209,Sim_8%,46,0.6586225612501347,184,235,419,40.0
202209,Sim_9%,46,0.6554971222463739,196,255,451,32.0
202209,Sim_10%,46,0.6513797675986124,204,264,468,17.0
202209,Sim_11%,46,0.6478816652509292,227,298,525,57.0
202209,Sim_12%,46,0.6454400341056296,235,308,543,18.0
202209,Sim_13%,46,0.6436441162269058,241,314,555,12.0
202209,Sim_14%,46,0.6422829815658916,246,323,569,14.0
202209,Sim_15%,46,0.6405252264134043,269,358,627,58.0
202209,Sim_16%,46,0.6379299896258197,278,372,650,23.0
202209,Sim_17%,46,0.6363630624016438,290,389,679,29.0
202209,Sim_18%,46,0.6348374566719159,305,409,714,35.0
202209,Sim_19%,46,0.6334678265359881,314,424,738,24.0
202209,Sim_20%,46,0.6311792224532127,321,432,753,15.0
202211,Sim_5%,47,0.6840290142666973,144,184,328,0.0
202211,Sim_6%,47,0.679472599483901,157,197,354,26.0
202211,Sim_7%,47,0.6760045946715615,173,212,385,31.0
202211,Sim_8%,47,0.672324336503049,184,229,413,28.0
202211,Sim_9%,47,0.6687705771776444,203,250,453,40.0
202211,Sim_10%,47,0.6650532540554198,214,264,478,25.0
202211,Sim_11%,47,0.6628441964143623,226,282,508,30.0
202211,Sim_12%,47,0.6593562482953307,234,302,536,28.0
202211,Sim_13%,47,0.6576281442613336,258,338,596,60.0
202211,Sim_14%,47,0.6565830022931463,276,360,636,40.0
202211,Sim_15%,47,0.6545578709273893,284,368,652,16.0
202211,Sim_16%,47,0.6523363553547726,293,383,676,24.0
202211,Sim_17%,47,0.6502486769343624,306,400,706,30.0
202211,Sim_18%,47,0.6491880201848348,315,412,727,21.0
202211,Sim_19%,47,0.6480154369363174,321,417,738,11.0
202211,Sim_20%,47,0.6451711315441235,328,425,753,15.0
202212,Sim_5%,48,0.684429155206292,153,197,350,0.0
202212,Sim_6%,48,0.6794825247545798,166,210,376,26.0
202212,Sim_7%,48,0.6754083456062798,177,221,398,22.0
202212,Sim_8%,48,0.671978796975499,194,243,437,39.0
202212,Sim_9%,48,0.6688367310948042,213,263,476,39.0
202212,Sim_10%,48,0.6645664507200459,226,277,503,27.0
202212,Sim_11%,48,0.6621117503333951,240,299,539,36.0
202212,Sim_12%,48,0.6590737990215225,251,325,576,37.0
202212,Sim_13%,48,0.6580458653014244,270,349,619,43.0
202212,Sim_14%,48,0.656407197528688,286,371,657,38.0
202212,Sim_15%,48,0.654340236933484,304,394,698,41.0
202212,Sim_16%,48,0.6526112608326198,317,412,729,31.0
202212,Sim_17%,48,0.6507037898509886,325,425,750,21.0
202212,Sim_18%,48,0.6490984167641053,335,437,772,22.0
202212,Sim_19%,48,0.6479457461219772,343,447,790,18.0
202212,Sim_20%,48,0.6462502997248801,348,453,801,11.0
