Date,Percent,SimScoreIndex,Cutoff,NodeCount,RelCount,Sum,Change_rate
202411,Sim_14%,63,0.6326963037578013,760,1038,1798,45.0
202411,Sim_15%,63,0.631378530184607,796,1075,1871,73.0
202411,Sim_16%,63,0.6285016956229588,827,1104,1931,60.0
202411,Sim_17%,63,0.6257099950138679,857,1160,2017,86.0
202411,Sim_18%,63,0.6243840597627933,893,1213,2106,89.0
202411,Sim_19%,63,0.6226870177254377,912,1234,2146,40.0
202411,Sim_20%,63,0.6208753846588339,961,1290,2251,105.0
202412,Sim_5%,64,0.672011368007571,249,323,572,0.0
202412,Sim_6%,64,0.6684317121292023,252,326,578,6.0
202412,Sim_7%,64,0.6643746007540423,283,364,647,69.0
202412,Sim_8%,64,0.6617546752924633,323,420,743,96.0
202412,Sim_9%,64,0.6574985817350433,342,444,786,43.0
202412,Sim_10%,64,0.6544063288573565,378,486,864,78.0
202412,Sim_11%,64,0.6528092493114582,401,514,915,51.0
202412,Sim_12%,64,0.6497021030831381,436,560,996,81.0
202412,Sim_13%,64,0.6470339485389492,460,598,1058,62.0
202412,Sim_14%,64,0.6440674234035252,511,666,1177,119.0
202412,Sim_15%,64,0.6419231629791089,529,684,1213,36.0
202412,Sim_16%,64,0.6393624848955496,545,700,1245,32.0
202412,Sim_17%,64,0.6371396354130865,568,724,1292,47.0
202412,Sim_18%,64,0.6355355009319114,594,769,1363,71.0
202412,Sim_19%,64,0.6333327550298982,614,793,1407,44.0
202412,Sim_20%,64,0.6315829839119504,638,820,1458,51.0
