Date,Percent,SimScoreIndex,Cutoff,NodeCount,RelCount,Sum,Change_rate
202006,Sim_18%,28,0.6141036596169275,986,1334,2320,53.0
202006,Sim_19%,28,0.6119713562547092,1008,1357,2365,45.0
202006,Sim_20%,28,0.6101815817722414,1061,1426,2487,122.0
202007,Sim_5%,29,0.6554838658290605,169,204,373,0.0
202007,Sim_6%,29,0.6531759811783353,197,238,435,62.0
202007,Sim_7%,29,0.6499322461910306,211,255,466,31.0
202007,Sim_8%,29,0.6445000701784103,254,300,554,88.0
202007,Sim_9%,29,0.6423644444850378,277,325,602,48.0
202007,Sim_10%,29,0.6396861551931704,302,354,656,54.0
202007,Sim_11%,29,0.6378746322145539,328,381,709,53.0
202007,Sim_12%,29,0.6343492073497534,353,420,773,64.0
202007,Sim_13%,29,0.6307608113071685,377,451,828,55.0
202007,Sim_14%,29,0.628364509035347,402,478,880,52.0
202007,Sim_15%,29,0.6271874738351244,429,511,940,60.0
202007,Sim_16%,29,0.625646420964456,443,527,970,30.0
202007,Sim_17%,29,0.6226404248176907,476,566,1042,72.0
202007,Sim_18%,29,0.6204875547648868,504,596,1100,58.0
202007,Sim_19%,29,0.6184967167754638,520,614,1134,34.0
202007,Sim_20%,29,0.6165229245432722,534,629,1163,29.0
202009,Sim_5%,30,0.6647856191330206,150,194,344,0.0
202009,Sim_6%,30,0.6616108656200448,171,220,391,47.0
202009,Sim_7%,30,0.6591753312384224,198,244,442,51.0
202009,Sim_8%,30,0.6568308725588049,218,266,484,42.0
202009,Sim_9%,30,0.6545295930151795,247,301,548,64.0
202009,Sim_10%,30,0.6509808036483372,258,316,574,26.0
202009,Sim_11%,30,0.6482062871611495,288,353,641,67.0
202009,Sim_12%,30,0.6467023798986823,332,414,746,105.0
202009,Sim_13%,30,0.6451687422844782,350,435,785,39.0
202009,Sim_14%,30,0.6417393681780248,370,468,838,53.0
202009,Sim_15%,30,0.6391376255343955,389,487,876,38.0
202009,Sim_16%,30,0.6373479377568939,414,526,940,64.0
202009,Sim_17%,30,0.6359590593325736,442,561,1003,63.0
202009,Sim_18%,30,0.6345187038431888,460,582,1042,39.0
202009,Sim_19%,30,0.6323101147156486,479,602,1081,39.0
202009,Sim_20%,30,0.6302488733419636,505,632,1137,56.0
202011,Sim_5%,31,0.659342271381185,147,179,326,0.0
202011,Sim_6%,31,0.6546559565561295,157,190,347,21.0
202011,Sim_7%,31,0.6516693052868945,180,220,400,53.0
202011,Sim_8%,31,0.6488309414059611,195,236,431,31.0
202011,Sim_9%,31,0.6469182666968697,218,262,480,49.0
202011,Sim_10%,31,0.6443194994215699,238,285,523,43.0
202011,Sim_11%,31,0.6410481766008111,257,305,562,39.0
202011,Sim_12%,31,0.637785517248701,277,339,616,54.0
202011,Sim_13%,31,0.6351509714431522,285,347,632,16.0
202011,Sim_14%,31,0.6331584054403484,301,367,668,36.0
202011,Sim_15%,31,0.6313455207237384,318,386,704,36.0
202011,Sim_16%,31,0.6293300968443442,344,419,763,59.0
202011,Sim_17%,31,0.6273977593384267,353,428,781,18.0
202011,Sim_18%,31,0.6254130322644341,364,442,806,25.0
202011,Sim_19%,31,0.6234527268400759,387,466,853,47.0
202011,Sim_20%,31,0.6220928580599792,393,474,867,14.0
202012,Sim_5%,32,0.6577285809072446,223,286,509,0.0
202012,Sim_6%,32,0.6530499722322467,245,319,564,55.0
202012,Sim_7%,32,0.6497594481276473,298,377,675,111.0
202012,Sim_8%,32,0.6471077066839734,327,412,739,64.0
202012,Sim_9%,32,0.644727319767411,355,440,795,56.0
202012,Sim_10%,32,0.6430478843710052,385,469,854,59.0
202012,Sim_11%,32,0.6390546896398912,448,538,986,132.0
202012,Sim_12%,32,0.6360319565517164,455,546,1001,15.0
202012,Sim_13%,32,0.6333430952901331,480,586,1066,65.0
202012,Sim_14%,32,0.632104465605109,513,619,1132,66.0
202012,Sim_15%,32,0.630034395436808,542,653,1195,63.0
202012,Sim_16%,32,0.6284140940769698,581,703,1284,89.0
202012,Sim_17%,32,0.6260963387413655,622,766,1388,104.0
202012,Sim_18%,32,0.6246349952351538,660,813,1473,85.0
202012,Sim_19%,32,0.6234070431705381,677,832,1509,36.0
202012,Sim_20%,32,0.6207969402029248,711,870,1581,72.0
