Date,Percent,SimScoreIndex,Cutoff,NodeCount,RelCount,Sum,Change_rate
202107,Sim_8%,37,0.6464160984737791,190,238,428,41.0
202107,Sim_9%,37,0.6436193583075648,222,270,492,64.0
202107,Sim_10%,37,0.6412911954627171,242,297,539,47.0
202107,Sim_11%,37,0.6391376846163229,263,326,589,50.0
202107,Sim_12%,37,0.6369640167566436,289,366,655,66.0
202107,Sim_13%,37,0.632832086513107,306,390,696,41.0
202107,Sim_14%,37,0.6311790520039224,319,404,723,27.0
202107,Sim_15%,37,0.6290563620125162,333,417,750,27.0
202107,Sim_16%,37,0.6267193804471697,361,456,817,67.0
202107,Sim_17%,37,0.62500349770252,372,472,844,27.0
202107,Sim_18%,37,0.6234279437540419,383,489,872,28.0
202107,Sim_19%,37,0.6213848872030248,389,496,885,13.0
202107,Sim_20%,37,0.6198088200789907,404,519,923,38.0
202109,Sim_5%,38,0.6629419012362219,130,158,288,0.0
202109,Sim_6%,38,0.6587298278169345,140,168,308,20.0
202109,Sim_7%,38,0.6526896901407224,157,186,343,35.0
202109,Sim_8%,38,0.6507368780891656,170,203,373,30.0
202109,Sim_9%,38,0.6485295144524471,179,211,390,17.0
202109,Sim_10%,38,0.646003495817325,193,225,418,28.0
202109,Sim_11%,38,0.6427138654151433,212,254,466,48.0
202109,Sim_12%,38,0.6395481301798802,220,264,484,18.0
202109,Sim_13%,38,0.6368808927037586,239,285,524,40.0
202109,Sim_14%,38,0.635342207699948,248,299,547,23.0
202109,Sim_15%,38,0.6334867739373082,258,314,572,25.0
202109,Sim_16%,38,0.6315081418583406,277,336,613,41.0
202109,Sim_17%,38,0.6301594061729783,287,347,634,21.0
202109,Sim_18%,38,0.6286161790432718,294,357,651,17.0
202109,Sim_19%,38,0.6272019839491186,304,375,679,28.0
202109,Sim_20%,38,0.6252185035348379,323,400,723,44.0
202111,Sim_5%,39,0.6664589244942234,231,314,545,0.0
202111,Sim_6%,39,0.6633282112138887,250,334,584,39.0
202111,Sim_7%,39,0.6596665666984629,296,386,682,98.0
202111,Sim_8%,39,0.6565552470290014,337,430,767,85.0
202111,Sim_9%,39,0.6534130908372437,377,478,855,88.0
202111,Sim_10%,39,0.6500182146481503,402,505,907,52.0
202111,Sim_11%,39,0.6477637264082503,426,535,961,54.0
202111,Sim_12%,39,0.6446675802151922,449,558,1007,46.0
202111,Sim_13%,39,0.643351360639942,493,604,1097,90.0
202111,Sim_14%,39,0.6409394958780967,520,643,1163,66.0
202111,Sim_15%,39,0.6391180605944538,561,706,1267,104.0
202111,Sim_16%,39,0.6380668846940478,613,794,1407,140.0
202111,Sim_17%,39,0.6361082595227135,638,826,1464,57.0
202111,Sim_18%,39,0.6342309602820689,671,871,1542,78.0
202111,Sim_19%,39,0.6321378196177282,713,917,1630,88.0
202111,Sim_20%,39,0.6303895789860455,749,969,1718,88.0
202112,Sim_5%,40,0.6837830469407737,132,165,297,0.0
202112,Sim_6%,40,0.678713550358215,154,190,344,47.0
202112,Sim_7%,40,0.6755727900154145,169,205,374,30.0
202112,Sim_8%,40,0.6730514939672946,189,227,416,42.0
202112,Sim_9%,40,0.6696898201257797,193,231,424,8.0
202112,Sim_10%,40,0.6671232013528007,217,257,474,50.0
202112,Sim_11%,40,0.662081269522212,234,277,511,37.0
202112,Sim_12%,40,0.6605661064134964,245,288,533,22.0
202112,Sim_13%,40,0.6581905111298542,258,302,560,27.0
202112,Sim_14%,40,0.6567624487509671,270,314,584,24.0
202112,Sim_15%,40,0.6539601350847951,276,320,596,12.0
202112,Sim_16%,40,0.6520271104467226,297,359,656,60.0
202112,Sim_17%,40,0.6496032392013948,328,397,725,69.0
202112,Sim_18%,40,0.6481337504860808,341,412,753,28.0
202112,Sim_19%,40,0.645320894629068,349,424,773,20.0
202112,Sim_20%,40,0.644073773937721,358,438,796,23.0
