Date,Percent,SimScoreIndex,Cutoff,NodeCount,RelCount,Sum,Change_rate
201808,Sim_17%,12,0.600310258,436,532,968,18.0
201808,Sim_18%,12,0.59831961,449,556,1005,37.0
201808,Sim_19%,12,0.595905337,474,596,1070,65.0
201808,Sim_20%,12,0.594328807,489,616,1105,35.0
201809,Sim_5%,13,0.633795931,102,103,205,0.0
201809,Sim_6%,13,0.628598433,115,117,232,27.0
201809,Sim_7%,13,0.624939533,125,127,252,20.0
201809,Sim_8%,13,0.622849219,133,139,272,20.0
201809,Sim_9%,13,0.618484351,149,154,303,31.0
201809,Sim_10%,13,0.615101969,159,168,327,24.0
201809,Sim_11%,13,0.611753623,169,178,347,20.0
201809,Sim_12%,13,0.609920022,189,206,395,48.0
201809,Sim_13%,13,0.607024103,194,211,405,10.0
201809,Sim_14%,13,0.604445182,208,237,445,40.0
201809,Sim_15%,13,0.60202375,218,248,466,21.0
201809,Sim_16%,13,0.600578078,227,262,489,23.0
201809,Sim_17%,13,0.597391464,233,270,503,14.0
201809,Sim_18%,13,0.595595515,252,289,541,38.0
201809,Sim_19%,13,0.593686917,266,306,572,31.0
201809,Sim_20%,13,0.591697856,269,309,578,6.0
201811,Sim_5%,14,0.630988832,325,386,711,133.0
201811,Sim_6%,14,0.626239321,350,420,770,59.0
201811,Sim_7%,14,0.622981174,379,456,835,65.0
201811,Sim_8%,14,0.61987393,398,478,876,41.0
201811,Sim_9%,14,0.616675269,416,499,915,39.0
201811,Sim_10%,14,0.613542813,433,518,951,36.0
201811,Sim_11%,14,0.609855787,475,583,1058,107.0
201811,Sim_12%,14,0.607413296,521,642,1163,105.0
201811,Sim_13%,14,0.605155613,546,674,1220,57.0
201811,Sim_14%,14,0.602922499,586,740,1326,106.0
201811,Sim_15%,14,0.600517144,603,769,1372,46.0
201811,Sim_16%,14,0.598531334,625,799,1424,52.0
201811,Sim_17%,14,0.595605494,665,885,1550,126.0
201811,Sim_18%,14,0.592964614,683,905,1588,38.0
201811,Sim_19%,14,0.591929987,716,944,1660,72.0
201811,Sim_20%,14,0.590414704,743,977,1720,60.0
201812,Sim_5%,15,0.646915554,271,357,628,0.0
201812,Sim_6%,15,0.64048011,316,418,734,106.0
201812,Sim_7%,15,0.636294653,336,439,775,41.0
201812,Sim_8%,15,0.633815162,372,494,866,91.0
201812,Sim_9%,15,0.631063376,404,528,932,66.0
201812,Sim_10%,15,0.62720804,431,560,991,59.0
201812,Sim_11%,15,0.624243325,461,600,1061,70.0
201812,Sim_12%,15,0.621435185,524,687,1211,150.0
201812,Sim_13%,15,0.618968389,542,707,1249,38.0
201812,Sim_14%,15,0.615210103,567,746,1313,64.0
201812,Sim_15%,15,0.613633691,594,779,1373,60.0
201812,Sim_16%,15,0.611691349,624,818,1442,69.0
201812,Sim_17%,15,0.610883588,645,841,1486,44.0
201812,Sim_18%,15,0.608927944,665,863,1528,42.0
201812,Sim_19%,15,0.606807835,691,894,1585,57.0
201812,Sim_20%,15,0.604405538,751,992,1743,158.0
