id,paragraph
11,"For a more complete presentation of these findings and references to the large literature on central-bank independence, see Alberto Alesina and Lawrence H. Summers, “Central Bank Independence and Macroeconomic Performance: Some Comparative Evidence,” Journal of Money, Credit, and Banking 25 (May 1993): 151–162. For a study that questions the link between inflation and central-bank independence, see Marta Campillo and Jeffrey A. Miron, “Why Does Inflation Differ Across Countries?” in Christina D. Romer and David H. Romer, eds., Reducing Inflation: Motivation and Strategy (Chicago: University of Chicago Press, 1997), 335–362."
12,"CHAPTER 18 Alternative Perspectives on Stabilization Policy | 549
Summary
1. Advocates of active policy view the economy as subject to frequent shocks that will lead to unnecessary fluctuations in output and employment unless monetary or fiscal policy responds. Many believe that economic policy has been successful in stabilizing the economy.
2. Advocates of passive policy argue that because monetary and fiscal policies work with long and variable lags, attempts to stabilize the economy are likely to end up being destabilizing. In addition, they believe that our present understanding of the economy is too limited to be useful in formulating successful stabilization policy and that inept policy is a frequent source of economic fluctuations.
3. Advocates of discretionary policy argue that discretion gives more flexibility to policymakers in responding to various unforeseen situations.
4. Advocates of policy rules argue that the political process cannot be trusted. They believe that politicians make frequent mistakes in conducting economic policy and sometimes use economic policy for their own political ends. In addition, advocates of policy rules argue that a commitment to a fixed policy rule is necessary to solve the problem of time inconsistency."
13,"CONCEPTS
QUESTIONS FOR REVIEW
1. What are the inside lag and the outside lag? Which has the longer inside lag—monetary or fiscal policy? Which has the longer outside lag? Why?
2. Why would more accurate economic forecasting make it easier for policymakers to stabilize the economy? Describe two ways economists try to forecast developments in the economy.
3. Describe the Lucas critique.
4. How does a person’s interpretation of macroeconomic history affect his view of macroeconomic policy?
5. What is meant by the “time inconsistency” of economic policy? Why might policymakers be tempted to renege on an announcement they made earlier? In this situation, what is the advantage of a policy rule?
6. List three policy rules that the Fed might follow. Which of these would you advocate? Why?
Inside lag
Outside lag
Automatic stabilizers
Lucas critique
Political business cycle
Time inconsistency
Monetarists
Inflation targeting"
14,"550 | PART VI Topics in Macroeconomic Policy
PROBLEMS AND APPLICATIONS
The social cost of unemployment and inflation is described by the following loss function:
L 5 u 1 0.05 p
2.
The central bank would like this loss to be as small as possible.
a. If the central bank commits to targeting 5 percent inflation, what is expected inflation? If the central bank follows through, what is the unemployment rate? What is the loss from inflation and unemployment?
b. If the central bank commits to targeting zero inflation, what is expected inflation? If the central bank follows through, what is the unemployment rate? What is the loss from inflation and unemployment?
c. Based on your answers to parts (a) and (b), which inflation target would you recommend? Why?
d. Suppose the central bank chooses to target zero inflation, and expected inflation is zero. Suddenly, however, the central bank surprises people with 5 percent inflation. What is unemployment in this period of unexpected inflation? What is the loss from inflation and unemployment?
e. What problem does your answer to part (d) illustrate?"
15,"4. After every policy meeting, the Federal Reserve issues a statement (sometimes called the press release), which you can find on the Fed’s Web site (http://www.federalreserve.gov/monetarypolicy/fomccalendars.htm). Read the most recent statement. What does it say? What is the Fed doing? Why? What do you think about the Fed’s recent policy decisions?"
16,"hat will expected inflation be prior to the election?)
b. The two parties take turns.
c. Do your answers above support the conclusion that monetary policy should be set by an independent central bank?"
17,"2. When cities pass laws limiting the rent landlords can charge on apartments, the laws usually apply to existing buildings and exempt any buildings not yet built. Advocates of rent control argue that this exemption ensures that rent control does not discourage the construction of new housing. Evaluate this argument in light of the time-inconsistency problem."
18,"To access online learning resources, visit for Macroeconomics, 9e
at www.macmillanhighered.com/launchpad/mankiw9e
| 551
In this appendix, we examine more formally the time-inconsistency argument for rules rather than discretion. This analysis is relegated to an appendix because it requires some calculus.8
Suppose that the Phillips curve describes the relationship between inflation and unemployment. Letting u denote the unemployment rate, u
n the natural rate of unemployment, p the rate of inflation, and Ep the expected rate of inflation,
unemployment is determined by
u 5 u
n 2a(p 2 E p ).
Unemployment is low when inflation exceeds expected inflation and high when inflation falls below expected inflation. The parameter a determines how much unemployment responds to surprise inflation."
19,"For simplicity, suppose also that the Fed chooses the rate of inflation. In reality, the Fed controls inflation only imperfectly through its control of the money supply. But for purposes of illustration, it is useful to assume that the Fed can control inflation perfectly.
The Fed likes low unemployment and low inflation. Suppose that the cost of unemployment and inflation, as perceived by the Fed, can be represented as
L(u, p) 5 u 1 g p2,
where the parameter g represents how much the Fed dislikes inflation relative to unemployment. L(u, p) is called the loss function. The Fed’s objective is to make the loss as small as possible."
20,"Having specified how the economy works and the Fed’s objective, let’s compare monetary policy made under a fixed rule and under discretion. We begin by considering policy under a fixed rule. A rule commits the Fed to a particular level of inflation. As long as private agents understand that the Fed is committed to this rule, the expected level of inflation will be the level the Fed is committed to produce. Because expected inflation equals actual inflation (Ep 5 p), unemployment will be at its natural rate (u 5 u
n)."
21,"Time Inconsistency and the Tradeoff Between Inflation and Unemployment
APPENDIX
8The material in this appendix is derived from Finn E. Kydland and Edward C. Prescott, “Rules Rather Than Discretion: The Inconsistency of Optimal Plans,” Journal of Political Economy 85 (June 1977): 473–492; and Robert J. Barro and David Gordon, “A Positive Theory of Monetary Policy in a Natural Rate Model,” Journal of Political Economy 91 (August 1983): 589–610. Kydland and Prescott won the Nobel Prize for this and other work in 2004."
22,"552 | PART VI Topics in Macroeconomic Policy
What is the optimal rule? Because unemployment is at its natural rate regardless of the level of inflation legislated by the rule, there is no benefit to having any inflation at all. Therefore, the optimal fixed rule requires that the Fed produce zero inflation."
23,"Now let’s consider discretionary monetary policy. Under discretion, the economy works as follows:
1. Private agents form their expectations of inflation E p.
2. The Fed chooses the actual level of inflation p.
3. Based on expected and actual inflation, unemployment is determined.
Under this arrangement, the Fed minimizes its loss L(u, p) subject to the constraint that the Phillips curve imposes. When making its decision about the rate of inflation, the Fed takes expected inflation as already determined."
24,"To find what outcome we would obtain under discretionary policy, we must examine what level of inflation the Fed would choose. By substituting the Phillips curve into the Fed’s loss function, we obtain
L(u, p) 5 u
n 2 a(p 2 Ep) 1 gp
2.
Notice that the Fed’s loss is negatively related to unexpected inflation (the second term in the equation) and positively related to actual inflation (the third term). To find the level of inflation that minimizes this loss, differentiate with respect to p to obtain
dL/d p 5 2a 1 2gp.
The loss is minimized when this derivative equals zero.9
Solving for p, we get
p 5 a/(2g)."
25,"Whatever level of inflation private agents expected, this is the “optimal” level of inflation for the Fed to choose. Of course, rational private agents understand the objective of the Fed and the constraint that the Phillips curve imposes. They therefore expect that the Fed will choose this level of inflation. Expected inflation equals actual inflation [Ep 5 p 5 a/(2g)], and unemployment equals its natural rate (u 5 u
n)."
26,"Now compare the outcome under optimal discretion to the outcome under the optimal rule. In both cases, unemployment is at its natural rate. Yet discretionary policy produces more inflation than does policy under the rule. Thus, optimal discretion is worse than the optimal rule. This is true even though the Fed under discretion was attempting to minimize its loss, L(u, p)."
