id,paragraph
11,"Oil Prices When the productivity slowdown began around 1973, the obvious hypothesis to explain it was the large increase in oil prices caused by the actions of the OPEC oil cartel. The primary piece of evidence was the timing: productivity growth slowed at the same time that oil prices skyrocketed. Over time, however, this explanation has appeared less likely. One reason is that the accumulated shortfall in productivity seems too large to be explained by an increase in oil prices; petroleum-based products are not that large a fraction of a typical firm’s costs. In addition, if this explanation were right, productivity should have sped up when political turmoil in OPEC caused oil prices to plummet in 1986. Unfortunately, that did not happen."
12,"Worker Quality Some economists suggest that the productivity slowdown might have been caused by changes in the labor force. In the early 1970s, the large baby-boom generation started leaving school and taking jobs. At the same time, changing social norms encouraged many women to leave full-time housework and enter the labor force. Both of these developments lowered the average level of experience among workers, which in turn lowered average productivity."
13,"Other economists point to changes in worker quality as gauged by human capital. Although the educational attainment of the labor force continued to rise throughout this period, it was not increasing as rapidly as it had in the past. Moreover, declining performance on some standardized tests suggests that the quality of education was declining. If so, this could explain slowing productivity growth."
14,"The Depletion of Ideas Still other economists suggest that in the early 1970s the world started running out of new ideas about how to produce, pushing the economy into an age of slower technological progress. These economists often argue that the anomaly is not in the period since 1970 but in the preceding two decades. In the late 1940s, the economy had a large backlog of ideas that had not been fully implemented because of the Great Depression of the 1930s and World War II in the first half of the 1940s. After the economy used up this backlog, the argument goes, a slowdown in productivity growth was likely. Indeed, although the growth rates after 1972 were disappointing compared to those of the 1950s and 1960s, they were not lower than average growth rates from 1870 to 1950."
15,"ng the Tigers from among the world’s poorest countries to among the richest. (In the late 1990s, a period of pronounced financial turmoil tarnished the reputations of some of these economies. But this short-run problem, which we examine in a Case Study in Chapter 13, doesn’t come close to reversing the spectacular long-run growth that the Asian Tigers have experienced.)"
16,"What accounts for these growth miracles? Some commentators have argued that the success of these four countries is hard to reconcile with basic growth theory, such as the Solow growth model, which takes technology as growing at a constant, exogenous rate. They have suggested that these countries’ rapid growth is explained by their ability to imitate foreign technologies. By adopting technology developed abroad, the argument goes, these countries managed to improve their production functions substantially in a relatively short period of time. If this argument is correct, these countries should have experienced unusually rapid growth in total factor productivity."
17,"One study shed light on this issue by examining in detail the data from these four countries. The study found that their exceptional growth can be traced to large increases in measured factor inputs: increases in labor-force participation, increases in the capital stock, and increases in educational attainment. In South Korea, for example, the investment–GDP ratio rose from about 5 percent in the 1950s to about 30 percent in the 1980s; the percentage of the working population with at least a high school education went from 26 percent in 1966 to 75 percent in 1991."
18,"Once we account for growth in labor, capital, and human capital, little of the growth in output is left to explain. None of these four countries experienced CASE STUDY 19For various views on the growth slowdown, see “Symposium: The Slowdown in Productivity Growth” in the Fall 1988 issue of the Journal of Economic Perspectives. For a discussion of the subsequent growth acceleration and the role of information technology, see “Symposium: Computers and Productivity” in the Fall 2000 issue of the Journal of Economic Perspectives."
19,"As any good doctor will tell you, sometimes a patient’s illness goes away on its own, even if the doctor has failed to come up with a convincing diagnosis and remedy. This seems to be the outcome of the productivity slowdown. In the middle of the 1990s, productivity growth accelerated. Most observers attribute this acceleration to advances in computers and information technology.19 n unusually rapid growth in total factor productivity. Indeed, the average growth in total factor productivity in the East Asian Tigers was almost exactly the same as in the United States. Thus, although these countries’ rapid growth was truly impressive, it is easy to explain using the tools of basic growth theory."
20,logical progress and economic growth in the long run. But economist Edward Prescott has looked at the Solow residual as a measure of technological change over shorter periods of time. He concludes that fluctuations in technology are a major source of short-run changes in economic activity.
21,"Figure 9-2 shows the Solow residual and the growth in output using annual data for the United States during the period 1960 to 2013. Notice Output growth Solow residual 1960 6 Percent per year 1965 1970 1975 1980 Year 1985 1990 1995 2000 2010 8 2005 4 2 –2 –4 0 –6 Growth in Output and the Solow Residual The Solow residual, which some economists interpret as a measure of technology shocks, fluctuates with the economy’s output of goods and services."
22,"Data from: U.S. Department of Commerce, U.S. Department of Labor, and author’s calculations. FIGURE 9-2 20Alwyn Young, “The Tyranny of Numbers: Confronting the Statistical Realities of the East Asian Growth Experience,” Quarterly Journal of Economics 101 (August 1995): 641–680."
23,"that the Solow residual fluctuates substantially. If Prescott’s interpretation is correct, then we can draw conclusions from these short-run fluctuations, such as that technology worsened in 1982 and improved in 1984. Notice also that the Solow residual moves closely with output: in years when output falls, technology tends to worsen. In Prescott’s view, this fact implies that recessions are driven by adverse shocks to technology. The hypothesis that technological shocks are the driving force behind short-run economic fluctuations, and the complementary hypothesis that monetary policy has no role in explaining these fluctuations, is the foundation for an approach called real-business-cycle theory."
24,"Prescott’s interpretation of these data is controversial, however. Many economists believe that the Solow residual does not accurately represent changes in technology over short periods of time. The standard explanation of the cyclical behavior of the Solow residual is that it results from two measurement problems."
25,"First, during recessions, firms may continue to employ workers they do not need so that they will have these workers on hand when the economy recovers. This phenomenon, called labor hoarding, means that labor input is overestimated in recessions because the hoarded workers are probably not working as hard as usual. As a result, the Solow residual is more cyclical than the available production technology. In a recession, productivity as measured by the Solow residual falls even if technology has not changed simply because hoarded workers are sitting around waiting for the recession to end."
