id,paragraph
15,"Fostering Economic Growth In Chapters 8 and 9 we used the Solow model to examine the forces that govern long-run economic growth. In that model, we saw that a nation’s saving determines the steady-state level of capital, which in turn determines the steady-state level of income per person. The more a nation saves, the more capital its labor force has to work with, the more it produces, and the more income its citizens enjoy. The Solow model makes the simplifying assumption that there is only a single type of capital, but the real world includes many thousands of firms with diverse investment projects competing for the economy’s limited resources. Larry’s saving can finance Patti’s doll business, but it could instead finance Steve’s ice-cream store, a Boeing aircraft factory, or a Walmart retail outlet. The financial system has the job of allocating the economy’s scarce saving among the alternative types of investment. Ideally, to allocate saving to investment, all the financial system needs are market forces and the magic of Adam Smith’s invisible hand. Firms with particularly productive and profitable investment opportunities will be willing to pay higher interest rates for loans than those with less desirable projects. Thus, if the interest rate adjusts to balance the supply and demand for loanable funds, the economy’s saving will be allocated to the best of the many possible investments."
16,"cts may not be undertaken because entrepreneurs cannot raise the funds to finance them. If the financial system fails to allocate the economy’s saving to its best uses, the economy’s overall level of productivity will be lower than it could be. Government policy plays a role in helping ensure that the financial system works well. First, it can reduce the problem of moral hazard by prosecuting fraud and similar malfeasance. The law cannot ensure that Patti will put Larry’s money to its best use, but if she uses it to pay her personal living expenses, she may well end up in jail. Second, the government can reduce the problem of adverse selection by requiring some kinds of disclosure. If Patti’s doll business ever grows large enough to issue stock on a public stock exchange, the government’s Securities and Exchange Commission will require that she release regular reports on her firm’s earnings and assets and that these reports be certified by accredited accountants."
17,"Because the quality of legal institutions varies around the world, some countries have better financial systems than others, and this difference is one source of international variation in living standards. Rich nations tend to have larger stock markets and larger banking systems (relative to the size of their economies) than poorer nations. As always, sorting out cause and effect is difficult when examining differences across countries. Nonetheless, many economists believe that one reason poor nations remain poor is that their financial systems are unable to direct their saving to the best possible investments. These nations can foster economic growth by reforming their legal institutions with an eye toward improving the performance of their financial systems. If they succeed, entrepreneurs with good ideas will find it easier to start their businesses."
18,"Microfinance: Professor Yunus’s Profound Idea In the 1970s, Muhammad Yunus was a professor of economics in Bangladesh. Like all economists, he knew that economic prosperity depends on the ability of entrepreneurs to get the financing they need to start their businesses. But he also knew that in his country and in similar developing nations, financing is often hard to find. In the United States, someone like Patti might well find a bank willing to make her a loan, especially if she had some of her own money to put into her business. But if she were living in a country with a less developed financial system, such as Bangladesh, and especially if she were poor, she would have a harder time financing her venture, no matter how profitable it might be."
19,"Professor Yunus was not content just to study the problem; he wanted to solve it. In 1976, he founded the Grameen Bank, a nonprofit financial institution with the goal of making very small loans primarily to poor women so that they could start working their way out of poverty. In Bangla, the language of Bangladesh, Grameen Bank means “bank of the villages.” Here is how the Grameen Bank explains its mission: Microfinance is a proven tool for fighting poverty on a large scale. It provides very small loans, or micro-loans, to poor people, mostly women, to start or expand very small, self-sufficient businesses. Through their own ingenuity and drive, and the support of the lending microfinance institution (MFI), poor women are able to start their journey out of poverty."
20,"Unlike commercial loans, no collateral is required for a micro-loan and it is usually repaid within six months to a year. Those funds are then recycled as other loans, keeping money working and in the hands of borrowers. For example, CASE STUDY 588 | PART VI Topics in Macroeconomic Policy a woman could borrow $50 to buy chickens so that she can sell their eggs. As the chickens reproduce, she can sell more eggs and eventually sell the chicks. As a borrower, she receives advice and support from the MFI that issued her loan, and support from other borrowers just like her. Some MFIs also provide social services, such as basic health care for her and her children. As her business grows and diversifies, she begins to earn enough to improve the living conditions for her and her family. Microfinance clients boast very high repayment rates. Averaging between 95 and 98 percent, the repayment rates are better than that of student loan and credit card debts in the United States."
21,"Professor Yunus’s plan has been remarkably successful, and it has been replicated in many other places. In 2006, he and the Grameen Bank won the Nobel Peace Prize for helping foster economic development in some of the world’s poorest nations.3 n 20-2 Financial Crises So far in this chapter we have discussed how the financial system works. We now discuss why the financial system might stop working and the broad macroeconomic ramifications of such a disruption."
22,"When we discussed the theory of the business cycle in Chapters 10 to 14, we saw that many kinds of shocks can lead to short-run fluctuations. A shift in consumer or business confidence, a rise or fall in world oil prices, or a sudden change in monetary or fiscal policy can alter aggregate demand or aggregate supply (or both). When this occurs, output and employment are pushed away from their natural levels, and inflation rises or falls. Here we focus on one particular kind of shock. A financial crisis is a major disruption in the financial system that impedes the economy’s ability to intermediate between those who want to save and those who want to borrow and invest. Not surprisingly, given the financial system’s central role, financial crises have a broad macroeconomic impact. Throughout history, many of the deepest recessions have followed problems in the financial system. These downturns include the Great Depression of the 1930s and the Great Recession of 2008–2009."
23,"The Anatomy of a Crisis Financial crises are not all alike, but they share some common features. In a nutshell, here are the six elements that are at the center of most financial crises. The financial crisis of 2008–2009 provides a good example of each element. 1. Asset-Price Booms and Busts Often a period of optimism, leading to a large increase in asset prices, precedes a financial crisis. Sometimes people bid 3The source of the quotation is http://www.grameenfoundation.org/what-we-do/microfinancebasics. For more on this topic, see Beatriz Armendáriz and Jonathan Morduch, The Economics of Microfinance (Cambridge, MA: MIT Press, 2007)."
24,"CHAPTER 20 The Financial System: Opportunities and Dangers | 589 asset up the price of an asset above its fundamental value (that is, the true value based on an objective analysis of the cash flows the asset will generate). In this case, the market for that asset is said to be in the grip of a speculative bubble. Later, when sentiment shifts and optimism turns to pessimism, the bubble bursts and prices begin to fall. The decline in asset prices is the catalyst for the financial crisis. In 2008 and 2009, the crucial asset was residential real estate. The average price of housing in the United States had experienced a boom earlier in the decade. This boom was driven in part by lax lending standards; many subprime borrowers—those with particularly risky credit profiles—were lent money to buy a house while offering only a very small down payment. In essence, the financial system failed to do its job of dealing with asymmetric information by making loans to many borrowers who, it turned out, would later have trouble making their mortgage payments. The housing boom was also encouraged by government policies that promoted homeownership and was fed by excessive optimism on the part of home-buyers, who thought prices would rise forever. The housing boom, however, proved unsustainable. Over time, the number of homeowners falling behind on their mortgage payments rose, and sentiment among home-buyers shifted. Housing prices fell by about 30 percent from 2006 to 2009. The nation had not experienced such a large decline in housing prices since the 1930s."
