Date,Percent,SimScoreIndex,Cutoff,NodeCount,RelCount
201805,Sim_17%,10,0.611303215,157,176
201805,Sim_18%,10,0.609045872,166,190
201805,Sim_19%,10,0.60746268,175,206
201805,Sim_20%,10,0.605718531,183,215
201806,Sim_5%,11,0.643189363,225,258
201806,Sim_6%,11,0.640106955,243,278
201806,Sim_7%,11,0.636230707,283,326
201806,Sim_8%,11,0.633139206,315,360
201806,Sim_9%,11,0.629589884,336,384
201806,Sim_10%,11,0.625845014,356,409
201806,Sim_11%,11,0.623154067,387,444
201806,Sim_12%,11,0.619534184,432,499
201806,Sim_13%,11,0.616972724,453,528
201806,Sim_14%,11,0.614672487,464,540
201806,Sim_15%,11,0.613424453,482,558
201806,Sim_16%,11,0.611426046,522,615
201806,Sim_17%,11,0.610169299,548,639
201806,Sim_18%,11,0.608187787,571,662
201806,Sim_19%,11,0.606349385,583,674
201806,Sim_20%,11,0.602948142,622,724
201808,Sim_5%,12,0.636528087,217,268
201808,Sim_6%,12,0.6307647,233,286
201808,Sim_7%,12,0.627427976,245,298
201808,Sim_8%,12,0.624381666,257,320
201808,Sim_9%,12,0.621344568,277,341
201808,Sim_10%,12,0.61831866,284,348
201808,Sim_11%,12,0.615324205,314,382
201808,Sim_12%,12,0.612196465,322,390
201808,Sim_13%,12,0.609790142,380,468
201808,Sim_14%,12,0.607697633,399,493
201808,Sim_15%,12,0.605601804,403,497
201808,Sim_16%,12,0.603115139,428,522
201808,Sim_17%,12,0.600310258,436,532
201808,Sim_18%,12,0.59831961,449,556
201808,Sim_19%,12,0.595905337,474,596
201808,Sim_20%,12,0.594328807,489,616
201809,Sim_5%,13,0.633795931,102,103
201809,Sim_6%,13,0.628598433,115,117
201809,Sim_7%,13,0.624939533,125,127
201809,Sim_8%,13,0.622849219,133,139
201809,Sim_9%,13,0.618484351,149,154
201809,Sim_10%,13,0.615101969,159,168
201809,Sim_11%,13,0.611753623,169,178
201809,Sim_12%,13,0.609920022,189,206
201809,Sim_13%,13,0.607024103,194,211
201809,Sim_14%,13,0.604445182,208,237
201809,Sim_15%,13,0.60202375,218,248
201809,Sim_16%,13,0.600578078,227,262
201809,Sim_17%,13,0.597391464,233,270
201809,Sim_18%,13,0.595595515,252,289
201809,Sim_19%,13,0.593686917,266,306
201809,Sim_20%,13,0.591697856,269,309
201811,Sim_5%,14,0.630988832,325,386
201811,Sim_6%,14,0.626239321,350,420
201811,Sim_7%,14,0.622981174,379,456
201811,Sim_8%,14,0.61987393,398,478
201811,Sim_9%,14,0.616675269,416,499
201811,Sim_10%,14,0.613542813,433,518
201811,Sim_11%,14,0.609855787,475,583
201811,Sim_12%,14,0.607413296,521,642
201811,Sim_13%,14,0.605155613,546,674
201811,Sim_14%,14,0.602922499,586,740
201811,Sim_15%,14,0.600517144,603,769
201811,Sim_16%,14,0.598531334,625,799
201811,Sim_17%,14,0.595605494,665,885
201811,Sim_18%,14,0.592964614,683,905
201811,Sim_19%,14,0.591929987,716,944
201811,Sim_20%,14,0.590414704,743,977
201812,Sim_5%,15,0.646915554,271,357
201812,Sim_6%,15,0.64048011,316,418
201812,Sim_7%,15,0.636294653,336,439
201812,Sim_8%,15,0.633815162,372,494
201812,Sim_9%,15,0.631063376,404,528
201812,Sim_10%,15,0.62720804,431,560
201812,Sim_11%,15,0.624243325,461,600
201812,Sim_12%,15,0.621435185,524,687
201812,Sim_13%,15,0.618968389,542,707
201812,Sim_14%,15,0.615210103,567,746
201812,Sim_15%,15,0.613633691,594,779
201812,Sim_16%,15,0.611691349,624,818
201812,Sim_17%,15,0.610883588,645,841
201812,Sim_18%,15,0.608927944,665,863
201812,Sim_19%,15,0.606807835,691,894
201812,Sim_20%,15,0.604405538,751,992
