Date,Percent,SimScoreIndex,Cutoff,NodeCount,RelCount
202107,Sim_12%,37,0.6369640167566436,289,366
202107,Sim_13%,37,0.632832086513107,306,390
202107,Sim_14%,37,0.6311790520039224,319,404
202107,Sim_15%,37,0.6290563620125162,333,417
202107,Sim_16%,37,0.6267193804471697,361,456
202107,Sim_17%,37,0.62500349770252,372,472
202107,Sim_18%,37,0.6234279437540419,383,489
202107,Sim_19%,37,0.6213848872030248,389,496
202107,Sim_20%,37,0.6198088200789907,404,519
202109,Sim_5%,38,0.6629419012362219,130,158
202109,Sim_6%,38,0.6587298278169345,140,168
202109,Sim_7%,38,0.6526896901407224,157,186
202109,Sim_8%,38,0.6507368780891656,170,203
202109,Sim_9%,38,0.6485295144524471,179,211
202109,Sim_10%,38,0.646003495817325,193,225
202109,Sim_11%,38,0.6427138654151433,212,254
202109,Sim_12%,38,0.6395481301798802,220,264
202109,Sim_13%,38,0.6368808927037586,239,285
202109,Sim_14%,38,0.635342207699948,248,299
202109,Sim_15%,38,0.6334867739373082,258,314
202109,Sim_16%,38,0.6315081418583406,277,336
202109,Sim_17%,38,0.6301594061729783,287,347
202109,Sim_18%,38,0.6286161790432718,294,357
202109,Sim_19%,38,0.6272019839491186,304,375
202109,Sim_20%,38,0.6252185035348379,323,400
202111,Sim_5%,39,0.6664589244942234,231,314
202111,Sim_6%,39,0.6633282112138887,250,334
202111,Sim_7%,39,0.6596665666984629,296,386
202111,Sim_8%,39,0.6565552470290014,337,430
202111,Sim_9%,39,0.6534130908372437,377,478
202111,Sim_10%,39,0.6500182146481503,402,505
202111,Sim_11%,39,0.6477637264082503,426,535
202111,Sim_12%,39,0.6446675802151922,449,558
202111,Sim_13%,39,0.643351360639942,493,604
202111,Sim_14%,39,0.6409394958780967,520,643
202111,Sim_15%,39,0.6391180605944538,561,706
202111,Sim_16%,39,0.6380668846940478,613,794
202111,Sim_17%,39,0.6361082595227135,638,826
202111,Sim_18%,39,0.6342309602820689,671,871
202111,Sim_19%,39,0.6321378196177282,713,917
202111,Sim_20%,39,0.6303895789860455,749,969
202112,Sim_5%,40,0.6837830469407737,132,165
202112,Sim_6%,40,0.678713550358215,154,190
202112,Sim_7%,40,0.6755727900154145,169,205
202112,Sim_8%,40,0.6730514939672946,189,227
202112,Sim_9%,40,0.6696898201257797,193,231
202112,Sim_10%,40,0.6671232013528007,217,257
202112,Sim_11%,40,0.662081269522212,234,277
202112,Sim_12%,40,0.6605661064134964,245,288
202112,Sim_13%,40,0.6581905111298542,258,302
202112,Sim_14%,40,0.6567624487509671,270,314
202112,Sim_15%,40,0.6539601350847951,276,320
202112,Sim_16%,40,0.6520271104467226,297,359
202112,Sim_17%,40,0.6496032392013948,328,397
202112,Sim_18%,40,0.6481337504860808,341,412
202112,Sim_19%,40,0.645320894629068,349,424
202112,Sim_20%,40,0.644073773937721,358,438
