Date,Percent,SimScoreIndex,Cutoff,NodeCount,RelCount
202409,Sim_9%,62,0.651615225744094,348,442
202409,Sim_10%,62,0.649377003592836,367,464
202409,Sim_11%,62,0.6474836057865819,392,500
202409,Sim_12%,62,0.6441389043873518,414,520
202409,Sim_13%,62,0.6420804965682697,438,560
202409,Sim_14%,62,0.6395842378333755,499,634
202409,Sim_15%,62,0.6375147068408518,528,665
202409,Sim_16%,62,0.6349722647363022,553,693
202409,Sim_17%,62,0.6326627194438883,588,744
202409,Sim_18%,62,0.6306653003287888,603,759
202409,Sim_19%,62,0.6285946583477723,621,783
202409,Sim_20%,62,0.6273045478147821,641,810
202411,Sim_5%,63,0.6597381702246461,371,512
202411,Sim_6%,63,0.6569352007918451,409,556
202411,Sim_7%,63,0.6535759073323815,487,664
202411,Sim_8%,63,0.6508491442666313,506,684
202411,Sim_9%,63,0.6471478159104603,538,722
202411,Sim_10%,63,0.643681838388456,575,780
202411,Sim_11%,63,0.6403038722434823,630,850
202411,Sim_12%,63,0.6376941565182445,672,918
202411,Sim_13%,63,0.6355605925100375,739,1014
202411,Sim_14%,63,0.6326963037578013,760,1038
202411,Sim_15%,63,0.631378530184607,796,1075
202411,Sim_16%,63,0.6285016956229588,827,1104
202411,Sim_17%,63,0.6257099950138679,857,1160
202411,Sim_18%,63,0.6243840597627933,893,1213
202411,Sim_19%,63,0.6226870177254377,912,1234
202411,Sim_20%,63,0.6208753846588339,961,1290
202412,Sim_5%,64,0.672011368007571,249,323
202412,Sim_6%,64,0.6684317121292023,252,326
202412,Sim_7%,64,0.6643746007540423,283,364
202412,Sim_8%,64,0.6617546752924633,323,420
202412,Sim_9%,64,0.6574985817350433,342,444
202412,Sim_10%,64,0.6544063288573565,378,486
202412,Sim_11%,64,0.6528092493114582,401,514
202412,Sim_12%,64,0.6497021030831381,436,560
202412,Sim_13%,64,0.6470339485389492,460,598
202412,Sim_14%,64,0.6440674234035252,511,666
202412,Sim_15%,64,0.6419231629791089,529,684
202412,Sim_16%,64,0.6393624848955496,545,700
202412,Sim_17%,64,0.6371396354130865,568,724
202412,Sim_18%,64,0.6355355009319114,594,769
202412,Sim_19%,64,0.6333327550298982,614,793
202412,Sim_20%,64,0.6315829839119504,638,820
